,symbol,priceChangePercent,openPrice,highPrice,lowPrice,count
1292,GRTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1293,IOSTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1294,OMGBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1295,REEFBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1296,ACMBTC,0.000,0.00000000,0.00000000,0.00000000,0
1297,ACMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1298,ACMUSDT,-3.796,2.05500000,2.06000000,1.96800000,4318
1299,AUCTIONBTC,4.882,0.00071490,0.00079220,0.00069140,4995
1300,AUCTIONBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1301,PHABTC,-3.860,0.00000285,0.00000285,0.00000273,1393
1302,PHABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1303,DOTGBP,0.000,0.00000000,0.00000000,0.00000000,0
1304,ADATRY,-0.648,18.52000000,18.52000000,17.87000000,3968
1305,ADABRL,-2.256,3.05900000,3.05900000,2.92000000,932
1306,ADAGBP,-3.987,0.53430000,0.55370000,0.49860000,233
1307,TVKBTC,0.000,0.00000000,0.00000000,0.00000000,0
1308,TVKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1309,BADGERBTC,-4.497,0.00010230,0.00010860,0.00009670,3191
1310,BADGERBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1311,BADGERUSDT,-6.148,4.39200000,4.56000000,4.05200000,54157
1312,FISBTC,-0.996,0.00001004,0.00001032,0.00000979,263
1313,FISBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1314,FISUSDT,-3.078,0.43210000,0.43300000,0.41000000,10967
1315,DOTBRL,-3.265,42.26000000,42.87000000,39.82000000,418
1316,ADAAUD,0.000,0.00000000,0.00000000,0.00000000,0
1317,HOTTRY,-0.606,0.07587000,0.08346000,0.07411000,31081
1318,EGLDEUR,-3.931,64.62000000,65.11000000,61.14000000,1138
1319,OMBTC,12.931,0.00000116,0.00000140,0.00000116,6248
1320,OMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1321,OMUSDT,10.758,0.05010000,0.05900000,0.04823000,95035
1322,PONDBTC,-5.405,0.00000037,0.00000038,0.00000035,610
1323,PONDBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1324,PONDUSDT,-7.396,0.01582000,0.01594000,0.01445000,10077
1325,DEGOBTC,-4.546,0.00007281,0.00008307,0.00006816,6274
1326,DEGOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1327,DEGOUSDT,-5.716,3.11400000,3.54000000,2.87500000,114261
1328,AVAXEUR,-3.965,37.33000000,37.33000000,34.70000000,3513
1329,BTTTRY,0.000,0.00000000,0.00000000,0.00000000,0
1330,CHZBRL,-2.980,0.44630000,0.44700000,0.42050000,157
1331,UNIEUR,0.000,0.00000000,0.00000000,0.00000000,0
1332,ALICEBTC,-1.910,0.00003455,0.00003491,0.00003323,735
1333,ALICEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1334,ALICEUSDT,-3.564,1.48700000,1.49400000,1.39200000,15298
1335,CHZBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1336,CHZEUR,-2.605,0.08177000,0.08177000,0.07821000,834
1337,CHZGBP,0.000,0.00000000,0.00000000,0.00000000,0
1338,BIFIBNB,0.000,0.00000000,0.00000000,0.00000000,0
1339,BIFIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1340,LINABTC,0.000,0.00000026,0.00000027,0.00000025,1982
1341,LINABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1342,LINAUSDT,-4.222,0.01129800,0.01140400,0.01060000,44359
1343,ADARUB,0.000,0.00000000,0.00000000,0.00000000,0
1344,ENJBRL,0.000,0.00000000,0.00000000,0.00000000,0
1345,ENJEUR,0.000,0.00000000,0.00000000,0.00000000,0
1346,MATICEUR,-4.452,0.91650000,0.91780000,0.85600000,3115
1347,NEOTRY,-1.270,417.30000000,422.90000000,403.50000000,836
1348,PERPBTC,5.025,0.00002567,0.00002696,0.00002467,2087
1349,PERPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1350,PERPUSDT,3.247,1.10039000,1.14009000,1.03957000,87940
1351,RAMPBTC,0.000,0.00000000,0.00000000,0.00000000,0
1352,RAMPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1353,RAMPUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1354,SUPERBTC,-4.537,0.00001565,0.00001583,0.00001492,2063
1355,SUPERBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1356,SUPERUSDT,-6.167,0.67290000,0.68000000,0.62000000,42760
1357,CFXBTC,-3.348,0.00000448,0.00000448,0.00000429,876
1358,CFXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1359,CFXUSDT,-4.933,0.19260000,0.19300000,0.17710000,45090
1360,ENJGBP,0.000,0.00000000,0.00000000,0.00000000,0
1361,EOSTRY,-0.191,26.15000000,26.40000000,25.05000000,1052
1362,LTCGBP,3.366,61.49000000,71.34000000,52.68000000,72
1363,LUNAEUR,0.000,0.00000000,0.00000000,0.00000000,0
1364,RVNTRY,-3.241,0.67570000,0.68020000,0.64690000,1686
1365,THETAEUR,0.000,0.00000000,0.00000000,0.00000000,0
1366,XVGBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1367,EPSBTC,0.000,0.00000000,0.00000000,0.00000000,0
1368,EPSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1369,EPSUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1370,AUTOBTC,0.000,0.00000000,0.00000000,0.00000000,0
1371,AUTOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1372,AUTOUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1373,TKOBTC,1.195,0.00000753,0.00000811,0.00000742,2196
1374,TKOBIDR,0.000,0.00,0.00,0.00,0
1375,TKOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1376,TKOUSDT,-1.655,0.32620000,0.34000000,0.31160000,22486
1377,PUNDIXETH,0.287,0.00020890,0.00021270,0.00020770,123
1378,PUNDIXUSDT,-3.004,0.49600000,0.49750000,0.47240000,5245
1379,BTTBRL,0.000,0.00000000,0.00000000,0.00000000,0
1380,BTTEUR,0.000,0.00000000,0.00000000,0.00000000,0
1381,HOTEUR,0.000,0.00000000,0.00000000,0.00000000,0
1382,WINEUR,-1.124,0.00008900,0.00009200,0.00008650,1376
1383,TLMBTC,-2.174,0.00000046,0.00000046,0.00000044,984
1384,TLMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1385,TLMUSDT,-4.859,0.01955000,0.01959000,0.01840000,26667
1386,1INCHUPUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1387,1INCHDOWNUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1388,BTGBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1389,BTGUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1390,HOTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1391,BNBUAH,-0.342,13438.00000000,13585.00000000,13172.00000000,112
1392,ONTTRY,-1.229,7.48300000,7.50900000,7.12600000,362
1393,VETEUR,-4.102,0.03267000,0.03275000,0.03080000,1161
1394,VETGBP,0.000,0.00000000,0.00000000,0.00000000,0
1395,WINBRL,-0.894,0.00048120,0.00050000,0.00047350,1489
1396,MIRBTC,0.000,0.00000000,0.00000000,0.00000000,0
1397,MIRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1398,MIRUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1399,BARBTC,0.000,0.00000000,0.00000000,0.00000000,0
1400,BARBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1401,BARUSDT,-1.702,2.40900000,2.41800000,2.31100000,4603
1402,FORTHBTC,-0.230,0.00008700,0.00009010,0.00008540,1494
1403,FORTHBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1404,FORTHUSDT,-1.558,3.72300000,3.81300000,3.57500000,11161
1405,CAKEGBP,0.000,0.00000000,0.00000000,0.00000000,0
1406,DOGERUB,0.000,0.00000000,0.00000000,0.00000000,0
1407,HOTBRL,0.000,0.00000000,0.00000000,0.00000000,0
1408,WRXEUR,0.000,0.00000000,0.00000000,0.00000000,0
1409,EZBTC,0.000,0.00000000,0.00000000,0.00000000,0
1410,EZETH,0.000,0.00000000,0.00000000,0.00000000,0
1411,BAKEUSDT,-5.241,0.56860000,0.57560000,0.52140000,294721
1412,BURGERBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1413,BURGERUSDT,-2.210,0.60180000,0.60700000,0.56800000,30403
1414,SLPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1415,SLPUSDT,-4.554,0.00333800,0.00336100,0.00312700,29720
1416,TRXAUD,0.000,0.00000000,0.00000000,0.00000000,0
1417,TRXEUR,-0.331,0.09659000,0.09731000,0.09490000,3335
1418,VETTRY,-2.814,1.07670000,1.07820000,1.02820000,1006
1419,SHIBUSDT,-1.313,0.00001066,0.00001069,0.00001025,72612
1420,SHIBBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1421,ICPBTC,14.017,0.00022330,0.00025460,0.00021660,9489
1422,ICPBNB,11.192,0.03038000,0.03378000,0.02942000,1261
1423,ICPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1424,ICPUSDT,12.033,9.59000000,10.74400000,9.09300000,310385
1425,SHIBEUR,-1.344,0.00000967,0.00000968,0.00000932,966
1426,SHIBRUB,0.000,0.00000000,0.00000000,0.00000000,0
1427,ETCEUR,-1.720,20.35000000,21.95000000,20.00000000,169
1428,ETCBRL,0.000,0.00000000,0.00000000,0.00000000,0
1429,DOGEBIDR,0.000,0.00,0.00,0.00,0
1430,ARBTC,-0.595,0.00023540,0.00023700,0.00022950,1433
1431,ARBNB,0.000,0.00000000,0.00000000,0.00000000,0
1432,ARBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1433,ARUSDT,-2.127,10.11000000,10.13200000,9.61700000,49449
1434,POLSBTC,-0.407,0.00002210,0.00002327,0.00002136,4391
1435,POLSBNB,-1.774,0.00298800,0.00310700,0.00287600,766
1436,POLSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1437,POLSUSDT,-2.044,0.94910000,0.97500000,0.89380000,11945
1438,MDXBTC,-3.256,0.00000215,0.00000216,0.00000206,860
1439,MDXBNB,0.000,0.00000000,0.00000000,0.00000000,0
1440,MDXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1441,MDXUSDT,-4.875,0.09230000,0.09250000,0.08690000,5789
1442,MASKBNB,-4.149,0.01157000,0.01161000,0.01105000,57
1443,MASKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1444,MASKUSDT,-3.792,3.66600000,3.67200000,3.45700000,33557
1445,LPTBTC,-1.511,0.00019860,0.00020080,0.00019230,1263
1446,LPTBNB,-2.828,0.02687000,0.02693000,0.02553000,77
1447,LPTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1448,LPTUSDT,-3.513,8.54000000,8.54000000,7.94000000,18198
1449,ETHUAH,-2.867,100607.00000000,100607.00000000,96406.00000000,184
1450,MATICBRL,-4.329,4.96600000,4.98100000,4.64000000,2215
1451,SOLEUR,-4.067,98.59000000,99.05000000,91.56000000,13196
1452,SHIBBRL,-1.259,0.00005243,0.00005251,0.00005063,1998
1453,AGIXBTC,-2.799,0.00000786,0.00000789,0.00000759,3117
1454,ICPEUR,10.992,8.68800000,9.79200000,8.26500000,731
1455,MATICGBP,-3.817,0.85150000,0.91000000,0.79880000,205
1456,SHIBTRY,0.286,0.00031771,0.00031949,0.00031000,14388
1457,MATICBIDR,0.000,0.00,0.00,0.00,0
1458,MATICRUB,0.000,0.00000000,0.00000000,0.00000000,0
1459,NUBTC,0.000,0.00000000,0.00000000,0.00000000,0
1460,NUBNB,0.000,0.00000000,0.00000000,0.00000000,0
1461,NUBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1462,NUUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1463,XVGUSDT,-8.818,0.00393500,0.00395400,0.00355100,19765
1464,RLCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1465,CELRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1466,ATMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1467,ZENBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1468,FTMBUSD,3.917,0.40590000,0.44600000,0.39040000,1641
1469,THETABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1470,WINBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1471,KAVABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1472,XEMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1473,ATABTC,-0.755,0.00000265,0.00000278,0.00000260,2588
1474,ATABNB,0.000,0.00000000,0.00000000,0.00000000,0
1475,ATABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1476,ATAUSDT,-2.988,0.11380000,0.11700000,0.10820000,16101
1477,GTCBTC,0.651,0.00003382,0.00003615,0.00003298,2673
1478,GTCBNB,0.000,0.00000000,0.00000000,0.00000000,0
1479,GTCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1480,GTCUSDT,-1.791,1.45200000,1.52500000,1.37800000,27068
1481,TORNBTC,0.000,0.00000000,0.00000000,0.00000000,0
1482,TORNBNB,0.000,0.00000000,0.00000000,0.00000000,0
1483,TORNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1484,TORNUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1485,MATICTRY,-3.134,30.15300000,30.22300000,28.45100000,2912
1486,ETCGBP,0.000,0.00000000,0.00000000,0.00000000,0
1487,SOLGBP,3.856,84.81000000,89.31000000,80.17000000,437
1488,BAKEBTC,-3.108,0.00001319,0.00001348,0.00001240,12510
1489,COTIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1490,KEEPBTC,0.000,0.00000000,0.00000000,0.00000000,0
1491,KEEPBNB,0.000,0.00000000,0.00000000,0.00000000,0
1492,KEEPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1493,KEEPUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1494,SOLTRY,-2.647,3240.80000000,3261.20000000,3040.50000000,14481
1495,RUNEGBP,0.000,0.00000000,0.00000000,0.00000000,0
1496,SOLBRL,-4.023,534.40000000,537.00000000,497.30000000,3532
1497,SCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1498,CHRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1499,STMXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1500,HNTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1501,FTTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1502,DOCKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1503,ADABIDR,0.000,0.00,0.00,0.00,0
1504,ERNBNB,0.000,0.00000000,0.00000000,0.00000000,0
1505,ERNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1506,ERNUSDT,-2.903,2.23900000,2.23900000,2.13900000,4554
1507,KLAYBTC,-0.716,0.00000559,0.00000561,0.00000552,441
1508,KLAYBNB,0.000,0.00000000,0.00000000,0.00000000,0
1509,KLAYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1510,KLAYUSDT,-2.702,0.24060000,0.24120000,0.23040000,22249
1511,RUNEEUR,-5.264,5.05300000,5.05300000,4.70100000,326
1512,MATICAUD,0.000,0.00000000,0.00000000,0.00000000,0
1513,DOTRUB,0.000,0.00000000,0.00000000,0.00000000,0
1514,UTKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1515,IOTXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1516,PHAUSDT,-5.460,0.12270000,0.12290000,0.11340000,9911
1517,SOLRUB,0.000,0.00000000,0.00000000,0.00000000,0
1518,RUNEAUD,0.000,0.00000000,0.00000000,0.00000000,0
1519,BUSDUAH,0.000,0.00000000,0.00000000,0.00000000,0
1520,BONDBTC,1.070,0.00011210,0.00011840,0.00011080,2998
1521,BONDBNB,0.000,0.00000000,0.00000000,0.00000000,0
1522,BONDBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1523,BONDUSDT,-0.353,4.81400000,4.99500000,4.62200000,75436
1524,MLNBTC,6.869,0.00049500,0.00057900,0.00047300,3166
1525,MLNBNB,0.000,0.00000000,0.00000000,0.00000000,0
1526,MLNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1527,MLNUSDT,5.621,21.17000000,24.20000000,19.89000000,47165
1528,GRTTRY,-4.989,5.69300000,5.71300000,5.26000000,3195
1529,CAKEBRL,0.000,0.00000000,0.00000000,0.00000000,0
1530,ICPRUB,0.000,0.00000000,0.00000000,0.00000000,0
1531,DOTAUD,0.000,0.00000000,0.00000000,0.00000000,0
1532,AAVEBRL,0.000,0.00000000,0.00000000,0.00000000,0
1533,EOSAUD,0.000,0.00000000,0.00000000,0.00000000,0
1534,DEXEUSDT,5.863,3.90600000,4.70000000,3.81900000,65206
1535,LTOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1536,ADXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1537,QUICKBTC,-1.370,0.00000146,0.00000150,0.00000141,733
1538,QUICKBNB,0.000,0.00000000,0.00000000,0.00000000,0
1539,QUICKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1540,C98USDT,-3.919,0.28320000,0.28460000,0.26600000,25049
1541,C98BUSD,0.000,0.00000000,0.00000000,0.00000000,0
1542,C98BNB,0.000,0.00000000,0.00000000,0.00000000,0
1543,C98BTC,-2.128,0.00000658,0.00000673,0.00000638,1212
1544,CLVBTC,-3.472,0.00000144,0.00000148,0.00000138,756
1545,CLVBNB,0.000,0.00000000,0.00000000,0.00000000,0
1546,CLVBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1547,CLVUSDT,-4.759,0.06199000,0.06240000,0.05800000,11683
1548,QNTBTC,-1.159,0.00319200,0.00324000,0.00315400,7770
1549,QNTBNB,0.000,0.00000000,0.00000000,0.00000000,0
1550,QNTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1551,QNTUSDT,-2.988,137.20000000,137.50000000,131.10000000,24831
1552,FLOWBTC,-3.526,0.00002184,0.00002185,0.00002090,1519
1553,FLOWBNB,-5.299,0.00296300,0.00296300,0.00277300,115
1554,FLOWBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1555,FLOWUSDT,-5.218,0.93900000,0.94200000,0.86800000,27738
1556,XECBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1557,AXSBRL,0.000,0.00000000,0.00000000,0.00000000,0
1558,AXSAUD,0.000,0.00000000,0.00000000,0.00000000,0
1559,TVKUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1560,MINABTC,-2.951,0.00003219,0.00003320,0.00003098,7337
1561,MINABNB,0.000,0.00000000,0.00000000,0.00000000,0
1562,MINABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1563,MINAUSDT,-4.867,1.38480000,1.39800000,1.29580000,285621
1564,RAYBNB,-9.466,0.00465900,0.00467400,0.00411500,770
1565,RAYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1566,RAYUSDT,-9.653,1.48350000,1.49220000,1.29000000,114342
1567,FARMBTC,21.203,0.00104700,0.00148000,0.00102000,8954
1568,FARMBNB,0.000,0.00000000,0.00000000,0.00000000,0
1569,FARMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1570,FARMUSDT,19.148,45.07000000,61.60000000,42.58000000,114455
1571,ALPACABTC,-3.893,0.00000488,0.00000498,0.00000469,2723
1572,ALPACABNB,0.000,0.00000000,0.00000000,0.00000000,0
1573,ALPACABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1574,ALPACAUSDT,-6.354,0.21090000,0.21120000,0.19680000,36005
1575,TLMTRY,-3.246,0.58230000,0.58510000,0.55550000,5372
1576,QUICKUSDT,-2.543,0.06292000,0.06306000,0.05878000,14481
1577,ORNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1578,MBOXBTC,-3.744,0.00000908,0.00000911,0.00000854,1711
1579,MBOXBNB,-5.605,0.00123100,0.00123800,0.00113400,190
1580,MBOXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1581,MBOXUSDT,-5.240,0.38930000,0.39190000,0.35500000,21932
1582,VGXBTC,0.000,0.00000000,0.00000000,0.00000000,0
1583,VGXETH,0.000,0.00000000,0.00000000,0.00000000,0
1584,FORUSDT,-1.243,0.02413000,0.02426000,0.02297000,8053
1585,REQUSDT,-5.539,0.10110000,0.10130000,0.09410000,5869
1586,GHSTUSDT,-4.039,1.01500000,1.10000000,0.94400000,21696
1587,TRURUB,0.000,0.00000000,0.00000000,0.00000000,0
1588,FISBRL,0.000,0.00000000,0.00000000,0.00000000,0
1589,WAXPUSDT,-4.768,0.07340000,0.07360000,0.06870000,15034
1590,WAXPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1591,WAXPBNB,0.000,0.00000000,0.00000000,0.00000000,0
1592,WAXPBTC,-2.353,0.00000170,0.00000171,0.00000165,915
1593,TRIBEBTC,0.000,0.00000000,0.00000000,0.00000000,0
1594,TRIBEBNB,0.000,0.00000000,0.00000000,0.00000000,0
1595,TRIBEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1596,TRIBEUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1597,GNOUSDT,-0.756,198.40000000,199.80000000,189.90000000,5661
1598,GNOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1599,GNOBNB,0.000,0.00000000,0.00000000,0.00000000,0
1600,GNOBTC,0.000,0.00000000,0.00000000,0.00000000,0
1601,ARPATRY,-1.263,1.71010000,1.72040000,1.64640000,3477
1602,PROMBTC,-2.750,0.00013090,0.00013160,0.00012690,1961
1603,MTLBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1604,OGNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1605,XECUSDT,3.011,0.00003919,0.00004104,0.00003670,78087
1606,C98BRL,0.000,0.00000000,0.00000000,0.00000000,0
1607,SOLAUD,0.000,0.00000000,0.00000000,0.00000000,0
1608,XRPBIDR,0.000,0.00,0.00,0.00,0
1609,POLYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1610,ELFUSDT,-5.427,0.62470000,0.62880000,0.54000000,25621
1611,DYDXUSDT,-5.758,3.26500000,3.28000000,3.00700000,96275
1612,DYDXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1613,DYDXBNB,-6.058,0.01030100,0.01035300,0.00958700,576
1614,DYDXBTC,-3.992,0.00007591,0.00007634,0.00007229,6416
1615,ELFBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1616,POLYUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1617,IDEXUSDT,-3.651,0.06299000,0.06337000,0.05968000,28439
1618,VIDTUSDT,-5.268,0.03018000,0.03047000,0.02817000,11998
1619,SOLBIDR,0.000,0.00,0.00,0.00,0
1620,AXSBIDR,0.000,0.00,0.00,0.00,0
1621,BTCUSDP,0.000,0.00000000,0.00000000,0.00000000,0
1622,ETHUSDP,0.000,0.00000000,0.00000000,0.00000000,0
1623,BNBUSDP,0.000,0.00000000,0.00000000,0.00000000,0
1624,USDPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1625,USDPUSDT,0.050,0.99940000,1.00020000,0.99670000,1520
1626,GALAUSDT,-3.515,0.03186000,0.03205000,0.02981000,75757
1627,GALABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1628,GALABNB,-4.261,0.00010116,0.00010118,0.00009523,453
1629,GALABTC,-2.667,0.00000075,0.00000075,0.00000072,1342
1630,FTMBIDR,0.000,0.00,0.00,0.00,0
1631,ALGOBIDR,0.000,0.00,0.00,0.00,0
1632,CAKEAUD,0.000,0.00000000,0.00000000,0.00000000,0
1633,KSMAUD,0.000,0.00000000,0.00000000,0.00000000,0
1634,WAVESRUB,0.000,0.00000000,0.00000000,0.00000000,0
1635,SUNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1636,ILVUSDT,-5.599,100.37000000,100.80000000,93.22000000,32809
1637,ILVBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1638,ILVBNB,0.000,0.00000000,0.00000000,0.00000000,0
1639,ILVBTC,-3.605,0.00233000,0.00233300,0.00223900,1313
1640,RENBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1641,YGGUSDT,-4.646,0.45420000,0.45750000,0.41980000,41152
1642,YGGBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1643,YGGBNB,0.000,0.00000000,0.00000000,0.00000000,0
1644,YGGBTC,-3.299,0.00001061,0.00001068,0.00001008,2321
1645,STXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1646,SYSUSDT,-3.617,0.14100000,0.14120000,0.13300000,6027
1647,DFUSDT,-3.245,0.04530000,0.04704000,0.04288000,9636
1648,SOLUSDC,-4.289,108.89000000,109.22000000,100.79000000,698
1649,ARPARUB,0.000,0.00000000,0.00000000,0.00000000,0
1650,LTCUAH,-4.308,3250.00000000,3255.00000000,3081.00000000,53
1651,FETBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1652,ARPABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1653,LSKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1654,AVAXBIDR,0.000,0.00,0.00,0.00,0
1655,ALICEBIDR,0.000,0.00,0.00,0.00,0
1656,FIDAUSDT,-5.056,0.37380000,0.38370000,0.35030000,28368
1657,FIDABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1658,FIDABNB,0.000,0.00000000,0.00000000,0.00000000,0
1659,FIDABTC,-3.013,0.00000863,0.00000911,0.00000835,905
1660,DENTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1661,FRONTUSDT,-1.634,0.42240000,0.43630000,0.40080000,37864
1662,CVPUSDT,-9.965,0.42350000,0.42500000,0.36950000,12758
1663,AGLDBTC,-0.829,0.00003014,0.00003125,0.00002912,1382
1664,AGLDBNB,0.000,0.00000000,0.00000000,0.00000000,0
1665,AGLDBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1666,AGLDUSDT,-2.937,1.29400000,1.31400000,1.21000000,17778
1667,RADBTC,-3.073,0.00004230,0.00004370,0.00004090,1477
1668,RADBNB,0.000,0.00000000,0.00000000,0.00000000,0
1669,RADBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1670,RADUSDT,-4.465,1.81400000,1.83700000,1.71700000,18880
1671,UNIAUD,0.000,0.00000000,0.00000000,0.00000000,0
1672,HIVEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1673,STPTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1674,BETABTC,-0.513,0.00000195,0.00000203,0.00000191,3096
1675,BETABNB,0.000,0.00000000,0.00000000,0.00000000,0
1676,BETABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1677,BETAUSDT,-2.125,0.08378000,0.08591000,0.07974000,28402
1678,SHIBAUD,0.000,0.00000000,0.00000000,0.00000000,0
1679,RAREBTC,-4.138,0.00000290,0.00000293,0.00000278,579
1680,RAREBNB,0.000,0.00000000,0.00000000,0.00000000,0
1681,RAREBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1682,RAREUSDT,-5.778,0.12460000,0.12560000,0.11540000,11314
1683,AVAXBRL,-3.960,202.00000000,202.00000000,188.20000000,396
1684,AVAXAUD,0.000,0.00000000,0.00000000,0.00000000,0
1685,LUNAAUD,0.000,0.00000000,0.00000000,0.00000000,0
1686,TROYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1687,AXSETH,-0.405,0.00395200,0.00398700,0.00388200,748
